favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
81136,Twitter for iPhone,"The Washington Post is far more fiction than fact. Story after story is made up garbage - more like a poorly written novel than good reporting. Always quoting sources (not names), many of which don’t exist. Story on John Kelly isn’t true, just another hit job!",,False,Sun Apr 08 11:58:13 +0000 2018,20497,982950739441004544
64,Twitter Web Client,"Sorry to hear @msnbc was dead last, in the gutter, in their Boston bombing coverage http://t.co/69zp6NRmQN @hardball_chris @Lawrence",,False,Mon Apr 22 18:35:27 +0000 2013,110,326403895196790784
2,Twitter Web Client,.@Jimmyv3  @WWE Greatly appreciate your nice words re WrestleMania. That’s why you are such a respected writer.,,False,Thu Apr 11 17:58:10 +0000 2013,4,322408244599468032
813,Twitter Web Client,Where is the President?  It is time for him to come on TV and show strength against the repeated threats from North Korea -- and others.,,False,Fri Apr 12 19:49:04 +0000 2013,1084,322798543221956608
1,Twitter Web Client,@handyrachet Flattery!,andyfrecka,False,Wed Apr 17 15:50:39 +0000 2013,0,324550484285341696
66898,Twitter for iPhone,"The Failing New York Times wrote another phony story. It was political pundit Doug Schoen, not a Ukrainian businessman, who asked me to do a short speech by phone (Skype), hosted by Doug, in Ukraine. I was very positive about Ukraine-another negative to the Fake Russia  C story!",,False,Wed Apr 11 10:30:19 +0000 2018,17013,984015782521835521
7,Twitter Web Client,.@AlexSalmond’s insane release of the terrorist—for humanitarian reasons--will go down as a better decision..,,False,Mon Apr 01 14:57:58 +0000 2013,13,318739019271897088
2,Twitter for Android,@dogs4peace Very cool!,,False,Sat Apr 27 03:15:18 +0000 2013,1,327984272357076992
234,Twitter for Android,The haters and losers that assume I was a non-athlete and know nothing about coaches should look into my past-unlike our President-open book,,False,Wed Apr 03 12:58:08 +0000 2013,277,319433637705691137
20,Facebook,Just left news conference at @TrumpTowerNY with @TheGaryBusey- people love @TheGaryBusey! http://t.co/54Rg4NmNCx,,False,Tue Apr 30 17:45:43 +0000 2013,21,329290483203452928
19,Twitter Web Client,What would you choose- Vampires or Cavemen? #CelebApprentice,,False,Mon Apr 15 01:23:20 +0000 2013,27,323607440681754625
8,Twitter for Android,"""@bucksfan2012: @realDonaldTrump - Did you hear the cheers from Ohio??! Celebrity Apprentice is back to being my favorite show!""",,False,Mon Apr 01 11:36:25 +0000 2013,14,318688298287628288
2,Twitter Web Client,@pjkorman @ClutchBa11er Great wife!,pjkorman,False,Mon Apr 22 18:28:07 +0000 2013,7,326402051120697344
15,Twitter for Android,@DanScavino Dan-You are a great guy with a great family-amazing future!,DanScavino,False,Sat Apr 27 01:39:32 +0000 2013,6,327960168602161152
14,Twitter Web Client,This Sunday’s All-Star Celebrity @ApprenticeNBC features the return of @Joan_Rivers.  Sunday at 9 PM on @NBC--full 2 hours.,,False,Fri Apr 26 19:57:30 +0000 2013,19,327874093233864704
157368,Twitter for iPhone,"So proud of our great Military which will soon be, after the spending of billions of fully approved dollars, the finest that our Country has ever had. There won’t be anything, or anyone, even close!",,False,Sat Apr 14 12:29:48 +0000 2018,30051,985133017256660995
30,Twitter for Android,"""@NYCJennie: @realDonaldTrump would you mind retweeting this flier please. You could help me save 4 year old Jayden's life! Go Jayden!",,False,Tue Apr 16 02:26:37 +0000 2013,163,323985751639478272
39,Instagram,Family group shot. #WWEHOF http://t.co/Q4kwLrWxI4,,False,Wed Apr 10 02:38:05 +0000 2013,33,321814310563246080
52,Twitter Web Client,"I believe Lance Armstrong had death wish when he did interview w/Oprah—as I predicted, everybody is suing him, he’ll have nothing left",,False,Wed Apr 24 19:14:50 +0000 2013,109,327138582680711168
20,Twitter for Android,Bad break for @TigerWoods-hits a great shot which hits the pin and kicks into the water-gets a bogey on hole with another great shot-Champ!,,False,Sat Apr 13 11:25:37 +0000 2013,44,323034231783702528
94207,Twitter for iPhone,"What does the Department of Justice and FBI have to hide? Why aren’t they giving the strongly requested documents (unredacted) to the HOUSE JUDICIARY COMMITTEE? Stalling, but for what reason? Not looking good!",,False,Sat Apr 07 21:00:39 +0000 2018,26702,982724858743328777
149,Twitter Web Client,Mechanical dog is going to be trending tonight. #MechanicalDog #CelebApprentice,,False,Mon Apr 29 02:50:59 +0000 2013,157,328702926887464960
24,Twitter Web Client,"...""Apprentice"" was #1 among ABC, CBS and NBC from 10:30-11 p.m. in all key demos (adults, men and women 18-34, 18-49 and 25-54)- Nielsen.",,False,Mon Apr 01 22:04:32 +0000 2013,24,318846365511872512
27,Twitter for Android,I am doing On the Record With Greta Van Susteren at 10 P.M. on Fox. We will be talking about the bad economy and other subjects of interest!,,False,Sat Apr 06 00:43:37 +0000 2013,44,320335951790493696
9,Twitter for Android,"""@gretawire: @realDonaldTrump wow! What a nice comment......thank you!""  But 100 per cent true-and you will get great ratings tonight!",,False,Sat Apr 27 01:52:37 +0000 2013,11,327963464486223872
13,Twitter for Android,"""@mercy_flawless: @realDonaldTrump I kinda like the tattoo you got. Check it out guys! http://t.co/FZpkX9UByO""  Dopey, I don't have tattoos!",,False,Sun Apr 07 12:39:14 +0000 2013,21,320878432047202304
19,Twitter Web Client,.@TrumpWaikiki is Hawaii’s top luxury hotel &amp; destination. Each room features stunning views &amp; superb amenities http://t.co/oSuHX0noqA,,False,Fri Apr 12 18:34:18 +0000 2013,22,322779726886367232
15,Twitter for Android,"""@CockyCam: Don't care what you say, @realDonaldTrump is spot on with his comments on Gov. Issues! Keeps it real and honest! #respect"" Best!",,False,Sun Apr 14 11:33:34 +0000 2013,16,323398619736707072
2,Twitter Web Client,Do you know how many years @TheRealMarilu starred on Taxi? #CelebApprentice,,False,Mon Apr 15 02:24:10 +0000 2013,11,323622747433496576
19,Twitter Web Client,.@THEGaryBusey survives another week of All Star Celebrity @ApprenticeNBC. Gary is shifty and playing to win.,,False,Mon Apr 22 19:41:26 +0000 2013,23,326420501247434752
364,Twitter for Android,"""@MattWeaver_21: @realDonaldTrump You are, quite literally, the worst human being ever."" Thank you!",,False,Sat Apr 20 01:16:05 +0000 2013,321,325417554661220352
27,Twitter Web Client,@afolasoji So true.,afolasoji,False,Thu Apr 25 20:42:40 +0000 2013,7,327523074306088961
34,Twitter for Android,"""@ThisNBAgirl: @realDonaldTrump Are you still scared of @mcuban Trump?""  Nobody is scared of Mark-he is a short ball hitter!",,False,Sat Apr 27 03:44:54 +0000 2013,40,327991721176739843
24,Twitter for Android,"""@CindyKempl: @realDonaldTrump : Mr Trump, I personally enjoy your tweets! Some are very informative! Thank you for your words of wisdom!""",,False,Wed Apr 24 11:13:26 +0000 2013,24,327017435209281536
9,Twitter for Android,"""@DJHago: @realDonaldTrump Re Scotland. I'm in Scotland and you are absolutley right about the wind farms. Hideous and horrible things.""",,False,Fri Apr 12 11:59:02 +0000 2013,24,322680253258559489
1,Twitter Web Client,@dabg3241 Turbines will kill more birds than hunters.,dabg3241,False,Fri Apr 12 20:58:35 +0000 2013,6,322816038913855488
3,Twitter Web Client,@_AJPerez @WWE @VinceMcMahon I hope so!,heyajperez,False,Thu Apr 11 21:05:25 +0000 2013,2,322455366669590528
18,Instagram,Class of 2013. #WWEHOF http://t.co/e3sn5WhbTS,,False,Wed Apr 10 03:16:09 +0000 2013,23,321823892098400260
1,Twitter Web Client,@borland_jim Macy's ships to Canada! Just go to: http://t.co/TSgNYqisEx,realDonaldTrump,False,Mon Apr 22 20:31:49 +0000 2013,4,326433177931497472
25,Twitter for Android,"""@maddiknick: @realDonaldTrump makes me laugh. I'm so glad I found him on Twitter. I'll always be a fan! #Trumptastic"" Thanks!",,False,Wed Apr 24 09:36:34 +0000 2013,17,326993056857464833
45418,Media Studio,"Today, it was my honor to welcome Estonia President @KerstiKaljulaid, Lithuania President @Grybauskaite_LT, and Latvia President @Vejonis to the @WhiteHouse. Congratulations on your 100th anniversaries of independence! #BalticSummit: https://t.co/XAchZ3zUSe https://t.co/RRftyTGEvb",,False,Tue Apr 03 19:15:42 +0000 2018,9376,981248899166932994
68,Twitter Web Client,Once again @LilJon has competed at a very high level on Celebrity All Star @ApprenticeNBC. He is a great competitor.,,False,Tue Apr 30 22:29:17 +0000 2013,67,329361843682414592
90416,Twitter for iPhone,"The United States hasn’t had a Trade Surplus with China in 40 years. They must end unfair trade, take down barriers and charge only Reciprocal Tariffs. The U.S. is losing $500 Billion a year, and has been losing Billions of Dollars for decades. Cannot continue!",,False,Sat Apr 07 18:03:56 +0000 2018,22203,982680387116781568
12,Twitter for Android,"""@angryjustint: @realDonaldTrump is a true inspiration to all young entrepreneurs!""  Thanks Justin and work hard!",,False,Wed May 01 00:33:53 +0000 2013,20,329393199896489986
4,Twitter for Android,"""@mtneerjustice: @realDonaldTrump My husband and I went to Las Vegas in August and stayed at the Trump Hotel. We loved it!   That's great!",,False,Thu Apr 18 02:09:13 +0000 2013,12,324706150077591552
35,Twitter Web Client,Everybody loves @bretmichaels! He’s a great champion and this is where he should be. He agrees!,,False,Mon Apr 22 01:11:04 +0000 2013,41,326141067873353729
634,Twitter Web Client,Can someone explain to me how a Chechnyan permanent resident non-citizen in our country is planning Jihad while on welfare?,,False,Wed Apr 24 17:01:55 +0000 2013,1219,327105132531687424
2,Twitter for Android,"@Anon_Farmer @PeaceLibLady   Not me, I predicted the housing bubble and told people not to buy.  I now tell people it is a great time to buy",SyrianKillers,False,Sat Apr 27 11:06:18 +0000 2013,3,328102803216138240
26,Twitter for Android,"""@Michele_WV: @realDonaldTrump Donald Trump for President. Please 🙏""  You are too kind!",,False,Sun Apr 14 21:21:54 +0000 2013,35,323546680215601152
75758,Twitter for iPhone,"While Security spending was somewhat more than his predecessor, Scott Pruitt has received death threats because of his bold actions at EPA. Record clean Air &amp; Water while saving USA Billions of Dollars. Rent was about market rate, travel expenses OK. Scott is doing a great job!",,False,Sun Apr 08 00:03:23 +0000 2018,18426,982770847046922240
33,Twitter for Android,"""@JohnRMcCabe: @realDonaldTrump deserves to be President of the United States of America""  Thanks John, we need someone Really good (great).",,False,Sat Apr 27 03:17:54 +0000 2013,33,327984925859012610
16,Twitter for Android,"""@RealCoachHodge: I'm thinking of changing my name to Trump. Just to thank @realDonaldTrump for making my business thousands!"" Smart!",,False,Sat Apr 13 21:33:57 +0000 2013,22,323187325683265536
2,Twitter Web Client,@thebageldogs @frankshow @kristinaoakes Thanks--the haters &amp; losers know that too.,thebageldogs,False,Thu Apr 25 16:28:04 +0000 2013,2,327459001858158592
497,Twitter for Android,Our President must be very careful with the 28 year old wack job in North Korea. At some point we may have to get very tough-blatant threats,,False,Sat Apr 06 22:47:23 +0000 2013,612,320669088525479936
0,Twitter Web Client,@Bogart_Ron True!,Bogart_Ron,False,Thu Apr 11 16:26:12 +0000 2013,2,322385100388040705
130,Twitter Web Client,"“The aesthetic, the quality, has to be carried all the way through.”  - Steve Jobs",,False,Wed Apr 24 19:42:25 +0000 2013,192,327145523435937792
9,Twitter for Android,"""@trevordebus: @realDonaldTrump Why is Apprentice 2 full hours now? Ratings problems prompt NBC to end the season early? No dope,opposite!",,False,Sun Apr 14 22:10:14 +0000 2013,15,323558845584646144
82197,Twitter for iPhone,"So funny to watch Fake News Networks, among the most dishonest groups of people I have ever dealt with, criticize Sinclair Broadcasting for being biased. Sinclair is far superior to CNN and even more Fake NBC, which is a total joke.",,False,Mon Apr 02 13:28:42 +0000 2018,19085,980799183425802240
44,Twitter Web Client,It was my great honor to defend @dennisrodman on @ApprenticeNBC last night—he has come a long way and for the good!,,False,Mon Apr 01 14:48:16 +0000 2013,36,318736575599108096
7,Twitter for Android,"""@tdudz5: @marinedad20 @realdonaldtrump sure you do! Celebrity Apprentice is nothing without Trumps influence.""   True and thanks!",,False,Wed May 01 01:35:52 +0000 2013,9,329408799179948033
70231,Twitter for iPhone,"Thanks to our historic TAX CUTS, America is open for business, and millions of American workers are seeing more take-home pay through higher wages, salaries and bonuses! https://t.co/0u3dpLJiV2",,False,Thu Apr 05 20:12:10 +0000 2018,15544,981987882712883200
21,Twitter for Android,"""@Doug_E_Fresh2: @realDonaldTrump is definitely a legend. A real man among men.""  Thanks Doug, I like you tooooo!",,False,Wed Apr 17 12:25:40 +0000 2013,16,324498895147237376
10,Twitter for Android,"""@DCGiesII: Maybe @realDonaldTrump was right about his course being better than Quail Hollow""  Trump National-Charlotte is better than Q.H.",,False,Wed May 01 02:26:01 +0000 2013,9,329421419865862145
223,Twitter for Android,The Chinese talk of climate change and carbon footprint but don't clean up their factories-but they sell us the equipment to clean up ours!,,False,Wed Apr 24 01:49:57 +0000 2013,322,326875628966117376
2327,Twitter Web Client,Immigration reform is all risk for the @GOP. Their base doesn’t want it and the 12M illegals will all vote Democrat.,,False,Mon Apr 01 19:34:59 +0000 2013,1165,318808732211503105
86657,Twitter for iPhone,"If I wanted to fire Robert Mueller in December, as reported by the Failing New York Times, I would have fired him. Just more Fake News from a biased newspaper!",,False,Thu Apr 12 10:03:46 +0000 2018,19156,984371491277099010
308,Twitter for Android,"Did A Rod really try to buy the papers that would implicate him re. drugs - wow, that would be the end, a disaster!",,False,Sat Apr 13 21:15:33 +0000 2013,269,323182694320197634
41,Twitter for Android,"""@salesdan48: @realDonaldTrump Wake up Donald, the world is awaiting your wisdom .""  I know, such a burden.",,False,Sat Apr 27 10:56:11 +0000 2013,53,328100254048206848
249,Twitter for Android,"""@ElliotD224: @realDonaldTrump do you think Bloomberg is a good mayor?"" Yes!",,False,Thu Apr 11 05:49:23 +0000 2013,352,322224840528515072
12,Twitter for Android,"""@HelpUServe: @realDonaldTrump donald we are always supporting other countries""  often times because we're stupid - we make bad deals!",,False,Sun Apr 07 11:08:44 +0000 2013,18,320855657886670849
45,Twitter for Android,"""@MSKIBBS1: @realDonaldTrump The only way we can save America in 2016 will be if you run for President."" Thank you!",,False,Sun Apr 14 23:48:12 +0000 2013,42,323583500206870529
